# model,NDB,JS,negLogLikelihood,FID,MMD rbf,KL,revKL,total variation,chi square
baseline.npz,28,0.08886667248125302,3.6286590920075783,0.12619439887490266,0.13025077712889027,0.41515323942244353,0.1292737404039272,0.266701048811169,9.543892170189734
penalized.npz,7,0.03669458953379427,3.3363353031317584,0.05360605168253929,0.08162390152428006,0.05489605303779524,0.07752567477499003,0.10236113714418957,0.07130692941833723
