# model,NDB,JS,negLogLikelihood,FID,MMD rbf,KL,revKL,total variation,chi square
baseline.npz,31,0.08895175035450131,3.661691178836307,0.11461224715509019,0.14225971920927577,0.5315850919618957,0.2404724545770018,0.3921239912007053,27.798151449524287
penalized.npz,6,0.03280344691057238,3.2513323371328315,0.0976157119800306,0.05331012088859919,0.03312459351612893,0.05598335844954292,0.10334347487751572,0.10219436480793197
