# model,NDB,JS,negLogLikelihood,FID,MMD rbf,KL,revKL,total variation,chi square
baseline.npz,28,0.08084499204964463,3.7161147626520123,0.10848090692412335,0.1333359425880615,0.44806516630527815,0.19387365672616286,0.29751441828077035,6.972646279743373
penalized.npz,11,0.03544454963366964,3.237664616072174,0.07206596251296193,0.05724201073914943,0.04141794805653821,0.02147289421765673,0.1038453412740659,0.10258251371039911
