# model,NDB,JS,negLogLikelihood,FID,MMD rbf,KL,revKL,total variation,chi square
baseline.npz,30,0.09607695874917652,3.798393343246882,0.1859786324349438,0.12960603662297016,0.48081633886013847,0.6609197343706027,0.3107889634846288,15.96599150098511
penalized.npz,7,0.02979433526495614,3.214135431346239,0.06983205688385918,0.08340792286280062,0.041686442861947656,0.02053381630277613,0.10490854564277446,0.08963446900801476
