# model,NDB,JS,negLogLikelihood,FID,MMD rbf,KL,revKL,total variation,chi square
baseline.npz,36,0.0986530642767452,3.7537453075172027,0.11435455243421697,0.12962648074376754,0.5054655244739794,0.16969138568375852,0.32175593335316316,18.525567381288568
penalized.npz,5,0.032144651553587415,3.235695081672482,0.05614247973251263,0.051602194881259666,0.045782712351539134,0.028957538359920102,0.09589541469380822,0.099541318899924
