# model,NDB,JS,negLogLikelihood,FID,MMD rbf,KL,revKL,total variation,chi square
baseline.npz,37,0.10363179382604348,3.6918161654270816,0.08497808892426292,0.13117319073824496,0.5124466945459496,0.0609820125285777,0.32050267037272256,4.4520722645383835
penalized.npz,6,0.03222126771446255,3.2434991900530243,0.10685490487503102,0.07469466898263212,0.03417214940093739,0.048459981637672615,0.10015353316888935,0.07948421936624954
