# model,NDB,JS,negLogLikelihood,FID,MMD rbf,KL,revKL,total variation,chi square
baseline.npz,35,0.11526588824977443,3.7555431089701816,0.10532903023546415,0.18495185428428143,0.5561406516750925,0.4209262270419945,0.3761113519931771,1.7160955408799357
penalized.npz,4,0.02403888523634065,3.268922300723274,0.10027143470438665,0.06105052730743265,0.019181579685860525,0.025587847640011797,0.07370382298824393,0.0478222189031037
