# model,NDB,JS,negLogLikelihood,FID,MMD rbf,KL,revKL,total variation,chi square
baseline.npz,48,0.10666382093054885,3.71951796915236,0.1177826018787398,0.20876972124524673,0.5331989977317207,0.4508613134739534,0.6218478453565122,82.56590582151978
penalized.npz,8,0.014978583019364354,3.2523385505757254,0.04689663425054674,0.04782311848911453,0.023310244368962663,0.02625509005959092,0.06983825215006358,0.050093415828137665
