# model,NDB,JS,negLogLikelihood,FID,MMD rbf,KL,revKL,total variation,chi square
baseline.npz,34,0.11195042320187365,3.731366597245534,0.11934388669117536,0.1968999253024195,0.5429862602809374,0.6746076966857563,0.3366629779974379,2.7947826700173675
penalized.npz,8,0.03381811783982775,3.2551004400330923,0.06736263148982696,0.05418853667682035,0.023797077442284733,-0.0028220107964110073,0.06982042274293639,0.03949779262058525
