# model,NDB,JS,negLogLikelihood,FID,MMD rbf,KL,revKL,total variation,chi square
baseline.npz,31,0.10925602349519634,3.702385391856921,0.10061667597068881,0.1950680691350519,0.514834329224044,0.8993460413959286,0.3169357223659333,2.2975138776979622
penalized.npz,10,0.02989406868681045,3.2804825233687174,0.04536722599243975,0.06810504367536047,0.029901897901896,0.01962588657039617,0.07520931245950617,0.046158954600028314
