# model,NDB,JS,negLogLikelihood,FID,MMD rbf,KL,revKL,total variation,chi square
baseline.npz,37,0.11316622647282468,3.7518729646798294,0.11491558446556473,0.19946789326763256,0.5381229467369281,0.22299114738910658,0.3410287641058323,1.3596114480775796
penalized.npz,13,0.04171242910147607,3.25235269508916,0.05266979738453176,0.050771621019584934,0.026458604947024022,0.03687629892349137,0.07393879697728795,0.03950017606266005
